"age" "job" "marital" "education" "default" "balance" "housing" "loan" "contact" "day" "month" "duration" "campaign" "pdays" "previous" "poutcome" "y"
"29904" 41 "blue-collar" "divorced" "primary" "no" 548 "yes" "yes" "cellular" 4 "feb" 149 1 250 1 "failure" "no"
"29905" 38 "blue-collar" "married" "secondary" "no" 814 "yes" "no" "cellular" 4 "feb" 306 1 -1 0 "unknown" "no"
"29908" 35 "self-employed" "married" "tertiary" "no" 7990 "yes" "no" "cellular" 4 "feb" 357 1 -1 0 "unknown" "no"
"29915" 33 "unemployed" "single" "tertiary" "no" 3805 "yes" "no" "cellular" 4 "feb" 72 1 -1 0 "unknown" "no"
"29918" 43 "blue-collar" "married" "primary" "no" 223 "yes" "no" "cellular" 4 "feb" 112 2 204 2 "other" "no"
"29920" 32 "technician" "married" "secondary" "no" 767 "yes" "yes" "cellular" 4 "feb" 42 1 -1 0 "unknown" "no"
"29923" 42 "management" "married" "tertiary" "yes" 0 "yes" "no" "cellular" 4 "feb" 358 2 -1 0 "unknown" "no"
"29924" 30 "blue-collar" "married" "secondary" "no" 364 "yes" "yes" "cellular" 4 "feb" 331 1 -1 0 "unknown" "no"
"29925" 28 "management" "single" "tertiary" "no" 637 "yes" "no" "cellular" 4 "feb" 324 1 -1 0 "unknown" "no"
"29928" 45 "blue-collar" "married" "secondary" "no" 1778 "yes" "no" "cellular" 4 "feb" 41 1 251 5 "failure" "no"
"29930" 39 "management" "married" "secondary" "no" 794 "yes" "no" "cellular" 4 "feb" 71 1 243 3 "failure" "no"
"29933" 45 "admin." "married" "secondary" "no" 985 "yes" "no" "telephone" 4 "feb" 156 1 267 1 "failure" "no"
"29935" 41 "self-employed" "single" "tertiary" "no" -94 "yes" "no" "cellular" 4 "feb" 1164 1 203 1 "failure" "yes"
"29936" 38 "technician" "married" "secondary" "no" 1442 "yes" "no" "cellular" 4 "feb" 334 1 -1 0 "unknown" "no"
"29937" 31 "technician" "single" "tertiary" "no" 665 "yes" "no" "cellular" 4 "feb" 156 1 -1 0 "unknown" "no"
"29938" 38 "admin." "single" "secondary" "no" -213 "yes" "yes" "cellular" 4 "feb" 519 1 -1 0 "unknown" "no"
"29940" 37 "unemployed" "married" "primary" "no" 236 "yes" "no" "cellular" 4 "feb" 101 1 -1 0 "unknown" "no"
"29943" 43 "services" "divorced" "secondary" "no" 372 "yes" "yes" "cellular" 4 "feb" 618 2 274 2 "failure" "no"
"29945" 22 "admin." "single" "tertiary" "no" 897 "yes" "no" "cellular" 4 "feb" 133 4 -1 0 "unknown" "yes"
"29946" 60 "unemployed" "divorced" "secondary" "no" 385 "yes" "no" "cellular" 4 "feb" 80 1 -1 0 "unknown" "no"
"29951" 28 "admin." "married" "secondary" "no" 568 "yes" "no" "cellular" 4 "feb" 11 6 252 4 "other" "no"
"29952" 54 "management" "married" "tertiary" "no" 7249 "yes" "yes" "cellular" 4 "feb" 102 2 77 1 "failure" "no"
"29954" 41 "unemployed" "married" "tertiary" "no" 28 "yes" "no" "cellular" 4 "feb" 358 2 -1 0 "unknown" "no"
"29955" 37 "blue-collar" "married" "primary" "no" 175 "yes" "yes" "cellular" 4 "feb" 430 2 272 3 "other" "no"
"29956" 41 "blue-collar" "married" "unknown" "no" 402 "yes" "no" "cellular" 4 "feb" 604 1 204 2 "failure" "no"
"29959" 33 "management" "single" "tertiary" "no" 641 "yes" "no" "cellular" 4 "feb" 147 1 253 7 "other" "no"
"29961" 34 "technician" "married" "secondary" "no" 272 "yes" "no" "cellular" 4 "feb" 287 1 201 2 "failure" "no"
"29965" 49 "management" "married" "tertiary" "no" 20 "yes" "no" "cellular" 4 "feb" 117 1 -1 0 "unknown" "no"
"29968" 28 "management" "single" "tertiary" "no" 6817 "yes" "no" "cellular" 4 "feb" 154 4 -1 0 "unknown" "no"
"29970" 51 "blue-collar" "married" "primary" "no" 362 "yes" "no" "cellular" 4 "feb" 108 4 272 2 "failure" "no"
"29973" 39 "blue-collar" "single" "secondary" "no" 383 "yes" "yes" "cellular" 4 "feb" 292 2 -1 0 "unknown" "no"
"29974" 51 "housemaid" "married" "primary" "no" 618 "yes" "yes" "cellular" 4 "feb" 69 1 -1 0 "unknown" "no"
"29977" 31 "entrepreneur" "single" "unknown" "no" 301 "yes" "no" "cellular" 4 "feb" 371 1 -1 0 "unknown" "no"
"29978" 42 "admin." "married" "secondary" "no" 1133 "yes" "no" "cellular" 4 "feb" 161 4 212 3 "failure" "no"
"29980" 33 "unemployed" "single" "secondary" "no" 237 "yes" "no" "cellular" 4 "feb" 1052 2 -1 0 "unknown" "no"
"29981" 39 "unemployed" "married" "primary" "no" 590 "yes" "no" "cellular" 4 "feb" 190 2 -1 0 "unknown" "no"
"29982" 32 "blue-collar" "married" "secondary" "no" 557 "yes" "yes" "cellular" 4 "feb" 210 2 253 1 "failure" "no"
"29987" 31 "management" "married" "tertiary" "no" 2937 "yes" "no" "cellular" 4 "feb" 173 1 -1 0 "unknown" "no"
"29990" 33 "blue-collar" "married" "secondary" "no" -241 "yes" "yes" "cellular" 4 "feb" 117 1 253 1 "failure" "no"
"29991" 46 "entrepreneur" "married" "tertiary" "no" 954 "yes" "yes" "cellular" 4 "feb" 532 2 -1 0 "unknown" "no"
"29992" 28 "services" "divorced" "secondary" "no" 9 "yes" "no" "cellular" 4 "feb" 306 1 -1 0 "unknown" "no"
"29997" 39 "services" "divorced" "secondary" "no" 229 "yes" "no" "cellular" 4 "feb" 238 1 -1 0 "unknown" "no"
"29999" 40 "admin." "married" "secondary" "no" 1142 "yes" "no" "cellular" 4 "feb" 126 1 -1 0 "unknown" "no"
"30003" 32 "management" "married" "tertiary" "no" 2853 "yes" "yes" "cellular" 4 "feb" 419 1 -1 0 "unknown" "no"
"30004" 39 "unemployed" "married" "secondary" "no" 1309 "yes" "no" "cellular" 4 "feb" 587 2 -1 0 "unknown" "no"
"30008" 33 "technician" "married" "secondary" "no" 889 "yes" "no" "cellular" 4 "feb" 139 1 -1 0 "unknown" "no"
"30009" 40 "unemployed" "divorced" "secondary" "no" 4082 "yes" "no" "cellular" 4 "feb" 113 1 -1 0 "unknown" "no"
"30012" 45 "blue-collar" "married" "secondary" "no" 7895 "yes" "no" "cellular" 4 "feb" 872 1 -1 0 "unknown" "yes"
"30013" 32 "technician" "divorced" "secondary" "no" 202 "yes" "no" "cellular" 4 "feb" 429 1 201 1 "failure" "no"
"30015" 32 "entrepreneur" "single" "primary" "yes" -849 "yes" "yes" "cellular" 4 "feb" 204 1 -1 0 "unknown" "no"
"30016" 37 "admin." "single" "primary" "no" 91 "yes" "no" "cellular" 4 "feb" 283 2 273 2 "failure" "no"
"30017" 44 "blue-collar" "divorced" "secondary" "no" 272 "yes" "no" "cellular" 4 "feb" 219 4 205 2 "failure" "no"
"30018" 41 "blue-collar" "married" "secondary" "no" 1245 "yes" "no" "cellular" 4 "feb" 123 1 271 1 "failure" "no"
"30019" 37 "technician" "married" "secondary" "yes" -143 "yes" "no" "cellular" 4 "feb" 95 1 -1 0 "unknown" "no"
"30024" 52 "self-employed" "married" "primary" "no" 314 "yes" "no" "cellular" 4 "feb" 131 2 -1 0 "unknown" "no"
"30026" 35 "blue-collar" "divorced" "primary" "no" 21 "yes" "no" "cellular" 4 "feb" 166 2 -1 0 "unknown" "no"
"30027" 41 "admin." "married" "secondary" "no" 546 "yes" "no" "cellular" 4 "feb" 418 2 -1 0 "unknown" "no"
"30028" 52 "technician" "married" "secondary" "no" 463 "yes" "no" "cellular" 4 "feb" 132 6 267 5 "failure" "no"
"30030" 28 "admin." "single" "tertiary" "no" 373 "yes" "no" "cellular" 4 "feb" 126 1 -1 0 "unknown" "no"
"30031" 34 "services" "married" "secondary" "no" 382 "yes" "yes" "cellular" 4 "feb" 494 2 198 7 "failure" "no"
"30035" 53 "technician" "married" "tertiary" "no" 856 "yes" "no" "cellular" 4 "feb" 102 2 -1 0 "unknown" "no"
"30038" 42 "blue-collar" "married" "primary" "no" 454 "yes" "no" "cellular" 4 "feb" 23 3 -1 0 "unknown" "no"
"30040" 53 "entrepreneur" "married" "secondary" "no" 230 "yes" "no" "cellular" 4 "feb" 56 2 250 1 "other" "no"
"30043" 53 "blue-collar" "divorced" "primary" "no" 255 "yes" "no" "cellular" 4 "feb" 134 2 272 2 "failure" "no"
"30045" 32 "blue-collar" "single" "secondary" "no" 201 "yes" "no" "cellular" 4 "feb" 71 3 -1 0 "unknown" "no"
"30047" 33 "student" "single" "secondary" "no" 706 "yes" "no" "cellular" 4 "feb" 291 2 -1 0 "unknown" "no"
"30048" 49 "unemployed" "married" "tertiary" "no" 0 "yes" "no" "cellular" 4 "feb" 772 2 -1 0 "unknown" "no"
"30049" 51 "blue-collar" "married" "secondary" "no" 362 "yes" "yes" "cellular" 4 "feb" 318 3 -1 0 "unknown" "no"
"30052" 32 "blue-collar" "married" "primary" "no" 651 "yes" "no" "cellular" 4 "feb" 628 2 267 2 "failure" "no"
"30054" 43 "blue-collar" "married" "secondary" "no" 953 "yes" "no" "cellular" 4 "feb" 765 2 -1 0 "unknown" "yes"
"30056" 56 "management" "married" "primary" "no" 199 "yes" "yes" "cellular" 4 "feb" 331 2 209 1 "failure" "no"
"30059" 30 "admin." "single" "tertiary" "no" 0 "yes" "no" "cellular" 4 "feb" 730 2 -1 0 "unknown" "yes"
"30060" 54 "blue-collar" "married" "secondary" "no" 688 "yes" "no" "cellular" 4 "feb" 379 2 -1 0 "unknown" "no"
"30063" 40 "technician" "married" "secondary" "no" 694 "yes" "no" "cellular" 4 "feb" 97 4 196 5 "failure" "no"
"30065" 38 "services" "married" "tertiary" "no" 535 "yes" "no" "cellular" 4 "feb" 369 2 -1 0 "unknown" "no"
"30066" 43 "admin." "single" "secondary" "no" 250 "yes" "no" "cellular" 4 "feb" 390 2 -1 0 "unknown" "no"
"30067" 36 "blue-collar" "married" "unknown" "no" 1023 "yes" "no" "cellular" 4 "feb" 184 2 -1 0 "unknown" "no"
"30071" 29 "admin." "married" "secondary" "no" 0 "yes" "yes" "cellular" 4 "feb" 376 2 229 3 "other" "no"
"30073" 40 "entrepreneur" "single" "secondary" "no" 943 "yes" "no" "cellular" 4 "feb" 179 3 -1 0 "unknown" "no"
"30074" 43 "technician" "married" "secondary" "no" 0 "yes" "yes" "cellular" 4 "feb" 539 8 204 5 "failure" "no"
"30076" 50 "management" "married" "tertiary" "no" 3284 "yes" "no" "cellular" 4 "feb" 195 2 271 3 "failure" "no"
"30077" 55 "unemployed" "married" "secondary" "no" 1436 "yes" "no" "cellular" 4 "feb" 969 2 -1 0 "unknown" "no"
"30079" 56 "management" "married" "tertiary" "no" 856 "yes" "yes" "cellular" 4 "feb" 70 4 7 7 "other" "no"
"30080" 55 "technician" "married" "primary" "no" 818 "yes" "no" "cellular" 4 "feb" 185 2 247 3 "other" "no"
"30081" 32 "services" "married" "primary" "no" 218 "yes" "no" "cellular" 4 "feb" 177 3 -1 0 "unknown" "no"
"30082" 30 "services" "married" "secondary" "no" 357 "yes" "no" "cellular" 4 "feb" 215 3 253 4 "failure" "no"
"30083" 56 "admin." "married" "unknown" "no" 1848 "yes" "no" "cellular" 4 "feb" 147 2 260 1 "failure" "no"
"30084" 31 "technician" "single" "primary" "no" 449 "yes" "no" "cellular" 4 "feb" 140 4 252 1 "failure" "no"
"30085" 43 "services" "married" "secondary" "no" 354 "yes" "no" "telephone" 4 "feb" 49 2 -1 0 "unknown" "no"
"30086" 30 "management" "single" "tertiary" "no" 57 "yes" "no" "cellular" 4 "feb" 153 2 -1 0 "unknown" "no"
"30088" 46 "blue-collar" "married" "primary" "no" 580 "yes" "no" "telephone" 4 "feb" 30 2 -1 0 "unknown" "no"
"30089" 38 "self-employed" "married" "secondary" "no" 1029 "yes" "no" "cellular" 4 "feb" 206 3 223 1 "other" "no"
"30090" 34 "management" "married" "tertiary" "yes" -30 "yes" "no" "cellular" 4 "feb" 449 2 -1 0 "unknown" "no"
"30094" 28 "technician" "single" "tertiary" "no" 4253 "yes" "no" "cellular" 4 "feb" 336 6 -1 0 "unknown" "no"
"30095" 54 "management" "divorced" "tertiary" "no" 427 "yes" "yes" "cellular" 4 "feb" 85 2 231 2 "other" "no"
"30096" 58 "entrepreneur" "married" "tertiary" "no" 0 "yes" "yes" "cellular" 4 "feb" 304 2 229 2 "failure" "no"
"30097" 60 "retired" "married" "secondary" "no" 2516 "yes" "yes" "cellular" 4 "feb" 279 3 266 1 "failure" "no"
"30098" 33 "management" "single" "tertiary" "no" 1240 "yes" "no" "cellular" 4 "feb" 505 2 260 1 "other" "no"
"30099" 27 "blue-collar" "married" "secondary" "no" 1600 "yes" "no" "cellular" 4 "feb" 603 2 259 1 "failure" "no"
"30100" 50 "unemployed" "married" "secondary" "no" 12495 "yes" "no" "cellular" 4 "feb" 279 2 -1 0 "unknown" "no"
"30102" 38 "admin." "married" "secondary" "no" 599 "yes" "no" "cellular" 4 "feb" 331 2 -1 0 "unknown" "no"
"30105" 29 "admin." "single" "secondary" "no" 260 "yes" "no" "cellular" 4 "feb" 453 2 273 2 "failure" "no"
"30107" 36 "admin." "married" "secondary" "no" 313 "yes" "no" "telephone" 4 "feb" 403 2 -1 0 "unknown" "no"
"30110" 45 "blue-collar" "married" "primary" "no" 412 "yes" "no" "telephone" 4 "feb" 45 5 265 13 "failure" "no"
"30111" 32 "management" "single" "tertiary" "no" 156 "yes" "no" "cellular" 4 "feb" 82 2 246 6 "failure" "no"
"30112" 37 "blue-collar" "married" "secondary" "no" 242 "yes" "no" "cellular" 4 "feb" 139 2 -1 0 "unknown" "no"
"30115" 42 "technician" "single" "tertiary" "no" 3908 "yes" "no" "telephone" 4 "feb" 43 5 -1 0 "unknown" "no"
"30120" 53 "blue-collar" "married" "primary" "no" 805 "yes" "yes" "telephone" 4 "feb" 136 7 268 2 "other" "no"
"30122" 37 "management" "married" "tertiary" "no" 1639 "yes" "no" "cellular" 4 "feb" 207 3 272 3 "other" "no"
"30123" 47 "blue-collar" "married" "primary" "no" 556 "yes" "no" "cellular" 4 "feb" 147 2 264 4 "other" "no"
"30124" 31 "services" "single" "secondary" "no" 122 "yes" "no" "cellular" 4 "feb" 157 4 268 2 "failure" "no"
"30127" 48 "admin." "divorced" "secondary" "no" 955 "yes" "no" "cellular" 4 "feb" 108 2 265 3 "other" "no"
"30128" 32 "self-employed" "married" "tertiary" "no" 322 "yes" "no" "cellular" 4 "feb" 192 2 272 1 "failure" "no"
"30132" 39 "admin." "married" "secondary" "no" 130 "yes" "yes" "cellular" 4 "feb" 1290 2 -1 0 "unknown" "yes"
"30133" 37 "technician" "divorced" "secondary" "no" -24 "yes" "no" "cellular" 4 "feb" 33 2 -1 0 "unknown" "no"
"30134" 56 "management" "married" "tertiary" "no" -762 "yes" "yes" "cellular" 4 "feb" 19 10 7 5 "other" "no"
"30135" 38 "technician" "married" "tertiary" "no" 1042 "yes" "no" "cellular" 4 "feb" 419 2 -1 0 "unknown" "no"
"30139" 28 "admin." "single" "secondary" "no" 392 "yes" "yes" "cellular" 4 "feb" 214 2 259 2 "failure" "no"
"30142" 30 "admin." "single" "secondary" "no" 313 "yes" "no" "cellular" 4 "feb" 1121 2 -1 0 "unknown" "yes"
"30143" 26 "blue-collar" "married" "secondary" "no" 895 "yes" "no" "cellular" 4 "feb" 820 3 -1 0 "unknown" "no"
"30144" 45 "self-employed" "divorced" "secondary" "no" 1966 "yes" "no" "cellular" 4 "feb" 76 2 204 3 "other" "no"
"30146" 32 "management" "married" "tertiary" "no" 1230 "yes" "no" "cellular" 4 "feb" 35 3 253 4 "failure" "no"
"30147" 36 "admin." "married" "secondary" "no" 110 "yes" "no" "telephone" 4 "feb" 185 1 -1 0 "unknown" "no"
"30151" 40 "blue-collar" "single" "secondary" "no" 6915 "yes" "no" "cellular" 4 "feb" 156 2 -1 0 "unknown" "no"
"30152" 37 "technician" "married" "secondary" "no" 277 "yes" "no" "cellular" 4 "feb" 244 2 -1 0 "unknown" "no"
"30154" 51 "admin." "divorced" "tertiary" "no" 178 "yes" "no" "cellular" 4 "feb" 184 2 -1 0 "unknown" "no"
"30157" 44 "management" "divorced" "primary" "no" 641 "yes" "no" "cellular" 5 "feb" 79 2 269 3 "other" "no"
"30158" 50 "blue-collar" "single" "secondary" "no" -111 "yes" "no" "cellular" 5 "feb" 19 11 -1 0 "unknown" "no"
"30161" 31 "management" "divorced" "tertiary" "no" 106 "yes" "no" "cellular" 5 "feb" 67 2 202 1 "failure" "no"
"30162" 32 "unemployed" "married" "secondary" "no" 2400 "yes" "yes" "cellular" 5 "feb" 450 3 -1 0 "unknown" "no"
"30165" 34 "blue-collar" "married" "secondary" "no" 0 "yes" "yes" "cellular" 5 "feb" 293 6 -1 0 "unknown" "no"
"30166" 33 "management" "married" "secondary" "no" 165 "yes" "no" "telephone" 5 "feb" 126 3 258 15 "other" "no"
"30169" 34 "services" "married" "secondary" "no" 314 "yes" "yes" "telephone" 5 "feb" 114 3 -1 0 "unknown" "no"
"30171" 27 "blue-collar" "married" "secondary" "no" 245 "yes" "no" "cellular" 5 "feb" 7 7 255 11 "failure" "no"
"30174" 43 "management" "single" "secondary" "no" 1063 "yes" "no" "cellular" 5 "feb" 141 3 -1 0 "unknown" "no"
"30175" 46 "management" "married" "tertiary" "no" -191 "yes" "no" "cellular" 5 "feb" 674 3 202 3 "failure" "no"
"30178" 48 "blue-collar" "married" "secondary" "no" 558 "yes" "no" "telephone" 5 "feb" 708 8 -1 0 "unknown" "no"
"30179" 38 "unemployed" "married" "primary" "no" 890 "yes" "no" "cellular" 5 "feb" 43 2 -1 0 "unknown" "no"
"30180" 35 "blue-collar" "married" "secondary" "no" -151 "yes" "no" "cellular" 5 "feb" 96 2 -1 0 "unknown" "no"
"30182" 36 "blue-collar" "married" "primary" "no" 277 "yes" "yes" "cellular" 5 "feb" 239 2 -1 0 "unknown" "no"
"30183" 34 "services" "single" "primary" "no" 496 "yes" "no" "cellular" 5 "feb" 173 1 -1 0 "unknown" "no"
"30184" 33 "blue-collar" "single" "secondary" "no" 16649 "yes" "no" "cellular" 5 "feb" 173 1 -1 0 "unknown" "no"
"30185" 41 "admin." "divorced" "secondary" "no" 4 "yes" "no" "cellular" 5 "feb" 232 1 211 1 "failure" "no"
"30186" 31 "entrepreneur" "single" "tertiary" "no" 46 "yes" "no" "cellular" 5 "feb" 90 1 -1 0 "unknown" "no"
"30188" 37 "management" "divorced" "tertiary" "no" 132 "yes" "no" "cellular" 5 "feb" 175 5 253 1 "other" "no"
"30191" 38 "blue-collar" "married" "secondary" "no" 475 "yes" "no" "cellular" 5 "feb" 412 1 -1 0 "unknown" "no"
"30192" 44 "management" "married" "tertiary" "no" 309 "yes" "no" "cellular" 5 "feb" 676 1 -1 0 "unknown" "yes"
"30199" 29 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "cellular" 5 "feb" 16 9 253 1 "failure" "no"
"30200" 31 "student" "single" "secondary" "no" 334 "yes" "no" "cellular" 5 "feb" 195 4 233 2 "other" "no"
"30201" 35 "services" "divorced" "secondary" "no" 440 "yes" "no" "cellular" 5 "feb" 103 1 248 1 "failure" "no"
"30202" 35 "management" "divorced" "tertiary" "no" 500 "yes" "no" "cellular" 5 "feb" 177 1 252 1 "failure" "no"
"30207" 45 "retired" "married" "secondary" "no" 900 "yes" "no" "cellular" 5 "feb" 508 4 266 4 "other" "no"
"30209" 32 "services" "married" "secondary" "no" 1066 "yes" "no" "cellular" 5 "feb" 150 1 262 9 "failure" "no"
"30210" 44 "blue-collar" "married" "secondary" "no" 794 "yes" "no" "cellular" 5 "feb" 342 1 252 1 "other" "no"
"30211" 53 "admin." "married" "secondary" "no" 264 "yes" "no" "cellular" 5 "feb" 159 1 -1 0 "unknown" "no"
"30217" 47 "blue-collar" "divorced" "secondary" "no" 1815 "yes" "no" "cellular" 5 "feb" 105 1 253 4 "failure" "no"
"30220" 31 "admin." "single" "secondary" "no" 554 "yes" "no" "cellular" 5 "feb" 94 1 -1 0 "unknown" "no"
"30223" 28 "management" "single" "secondary" "no" 292 "yes" "yes" "telephone" 5 "feb" 39 1 -1 0 "unknown" "no"
"30227" 54 "unemployed" "single" "secondary" "no" 3611 "yes" "no" "cellular" 5 "feb" 81 1 -1 0 "unknown" "no"
"30228" 33 "management" "single" "tertiary" "no" 1410 "yes" "no" "cellular" 5 "feb" 8 1 254 5 "failure" "no"
"30229" 59 "blue-collar" "married" "primary" "no" 99 "yes" "no" "cellular" 5 "feb" 43 1 261 3 "failure" "no"
"30230" 27 "admin." "single" "secondary" "no" 592 "yes" "yes" "cellular" 5 "feb" 466 3 -1 0 "unknown" "no"
"30231" 40 "housemaid" "married" "primary" "no" 118 "yes" "no" "cellular" 5 "feb" 162 2 -1 0 "unknown" "no"
"30232" 34 "admin." "married" "tertiary" "no" 788 "yes" "no" "cellular" 5 "feb" 269 1 -1 0 "unknown" "no"
"30235" 42 "blue-collar" "married" "primary" "no" 1520 "yes" "no" "cellular" 5 "feb" 115 1 -1 0 "unknown" "no"
"30236" 30 "blue-collar" "single" "secondary" "no" 144 "yes" "no" "cellular" 5 "feb" 259 1 260 3 "failure" "no"
"30238" 32 "technician" "married" "secondary" "no" 3322 "yes" "no" "cellular" 5 "feb" 588 2 175 2 "failure" "no"
"30241" 58 "unemployed" "married" "tertiary" "no" 1798 "yes" "no" "cellular" 5 "feb" 19 8 -1 0 "unknown" "no"
"30242" 43 "management" "married" "unknown" "no" 587 "yes" "no" "cellular" 5 "feb" 11 6 231 9 "failure" "no"
"30243" 29 "services" "married" "primary" "no" 549 "yes" "no" "cellular" 5 "feb" 205 1 245 2 "failure" "no"
"30245" 34 "management" "single" "tertiary" "no" 404 "yes" "no" "cellular" 5 "feb" 10 6 -1 0 "unknown" "no"
"30247" 30 "technician" "married" "secondary" "no" 1099 "yes" "no" "cellular" 5 "feb" 232 1 -1 0 "unknown" "no"
"30249" 49 "management" "married" "tertiary" "no" 271 "yes" "no" "cellular" 5 "feb" 18 6 -1 0 "unknown" "no"
"30252" 48 "blue-collar" "married" "secondary" "no" 194 "yes" "no" "cellular" 5 "feb" 62 1 -1 0 "unknown" "no"
"30253" 44 "unemployed" "married" "tertiary" "no" 17747 "yes" "no" "cellular" 5 "feb" 8 7 -1 0 "unknown" "no"
"30254" 33 "management" "single" "tertiary" "no" 7114 "yes" "no" "cellular" 5 "feb" 271 2 233 3 "other" "no"
"30257" 29 "blue-collar" "divorced" "secondary" "no" 302 "yes" "no" "cellular" 5 "feb" 116 1 192 8 "other" "no"
"30258" 42 "blue-collar" "married" "secondary" "no" 366 "yes" "no" "cellular" 5 "feb" 150 1 -1 0 "unknown" "no"
"30259" 56 "management" "married" "tertiary" "no" 3172 "yes" "no" "cellular" 5 "feb" 139 1 -1 0 "unknown" "no"
"30260" 42 "blue-collar" "single" "primary" "no" 1628 "yes" "no" "cellular" 5 "feb" 119 1 195 8 "success" "no"
"30261" 27 "admin." "married" "secondary" "no" 73 "yes" "no" "cellular" 5 "feb" 140 1 -1 0 "unknown" "no"
"30272" 26 "blue-collar" "married" "secondary" "no" 624 "yes" "no" "cellular" 5 "feb" 188 1 247 4 "other" "no"
"30274" 30 "blue-collar" "single" "primary" "no" 105 "yes" "no" "cellular" 5 "feb" 131 1 265 1 "failure" "no"
"30275" 32 "admin." "single" "secondary" "no" 642 "yes" "no" "cellular" 5 "feb" 52 1 253 2 "failure" "no"
"30277" 30 "management" "single" "secondary" "no" 293 "yes" "no" "cellular" 5 "feb" 232 1 253 2 "failure" "no"
"30280" 30 "services" "single" "primary" "yes" 81 "yes" "no" "telephone" 5 "feb" 37 1 -1 0 "unknown" "no"
"30284" 40 "blue-collar" "single" "primary" "no" -187 "yes" "no" "cellular" 5 "feb" 160 1 -1 0 "unknown" "no"
"30287" 55 "retired" "married" "secondary" "no" 529 "yes" "no" "cellular" 5 "feb" 33 4 8 3 "other" "no"
"30288" 56 "management" "married" "tertiary" "no" 14344 "yes" "no" "cellular" 5 "feb" 358 1 -1 0 "unknown" "no"
"30290" 29 "technician" "married" "secondary" "no" 767 "yes" "no" "cellular" 5 "feb" 253 1 -1 0 "unknown" "no"
"30296" 32 "management" "married" "tertiary" "no" 205 "yes" "no" "cellular" 5 "feb" 141 4 -1 0 "unknown" "no"
