"age" "job" "marital" "education" "default" "balance" "housing" "loan" "contact" "day" "month" "duration" "campaign" "pdays" "previous" "poutcome" "y"
"15274" 54 "blue-collar" "single" "secondary" "no" 40 "yes" "no" "cellular" 18 "jul" 172 2 -1 0 "unknown" "no"
"15275" 34 "blue-collar" "single" "secondary" "no" 39 "no" "no" "cellular" 18 "jul" 138 3 -1 0 "unknown" "no"
"15282" 31 "blue-collar" "married" "secondary" "no" 64 "yes" "no" "cellular" 18 "jul" 302 3 -1 0 "unknown" "no"
"15284" 46 "blue-collar" "divorced" "secondary" "no" 709 "yes" "no" "cellular" 18 "jul" 100 4 -1 0 "unknown" "no"
"15296" 51 "blue-collar" "married" "secondary" "no" 598 "yes" "no" "telephone" 18 "jul" 53 4 -1 0 "unknown" "no"
"15305" 58 "blue-collar" "divorced" "primary" "no" 474 "yes" "yes" "cellular" 18 "jul" 85 1 -1 0 "unknown" "no"
"15316" 56 "blue-collar" "divorced" "primary" "yes" -1 "no" "no" "cellular" 18 "jul" 304 3 -1 0 "unknown" "no"
"15327" 31 "blue-collar" "single" "secondary" "no" 1291 "yes" "no" "cellular" 18 "jul" 72 1 -1 0 "unknown" "no"
"15328" 32 "blue-collar" "divorced" "primary" "no" 174 "yes" "no" "telephone" 18 "jul" 11 1 -1 0 "unknown" "no"
"15333" 28 "blue-collar" "married" "secondary" "no" 2378 "yes" "yes" "cellular" 18 "jul" 800 6 -1 0 "unknown" "no"
"15334" 44 "blue-collar" "divorced" "secondary" "no" 427 "yes" "no" "cellular" 18 "jul" 151 1 -1 0 "unknown" "no"
"15338" 34 "blue-collar" "single" "secondary" "no" 1239 "yes" "no" "cellular" 18 "jul" 90 1 -1 0 "unknown" "no"
"15339" 59 "blue-collar" "married" "secondary" "no" -139 "no" "no" "cellular" 18 "jul" 33 1 -1 0 "unknown" "no"
"15343" 34 "blue-collar" "single" "secondary" "no" 4963 "yes" "no" "cellular" 18 "jul" 226 1 -1 0 "unknown" "no"
"15344" 33 "blue-collar" "married" "secondary" "no" 661 "yes" "no" "cellular" 18 "jul" 968 1 -1 0 "unknown" "yes"
"15349" 29 "blue-collar" "married" "secondary" "yes" -643 "yes" "no" "cellular" 18 "jul" 277 1 -1 0 "unknown" "no"
"15356" 26 "blue-collar" "married" "secondary" "no" -384 "yes" "yes" "cellular" 18 "jul" 143 1 -1 0 "unknown" "no"
"15367" 33 "blue-collar" "married" "secondary" "no" 89 "yes" "no" "cellular" 18 "jul" 278 2 -1 0 "unknown" "yes"
"15373" 50 "blue-collar" "married" "secondary" "no" 1498 "yes" "no" "cellular" 18 "jul" 223 1 -1 0 "unknown" "no"
"15374" 30 "blue-collar" "single" "secondary" "no" 183 "yes" "no" "cellular" 18 "jul" 610 1 -1 0 "unknown" "yes"
"15375" 51 "blue-collar" "married" "secondary" "no" 145 "no" "yes" "cellular" 18 "jul" 313 1 -1 0 "unknown" "no"
"15393" 41 "blue-collar" "divorced" "primary" "no" 138 "yes" "no" "cellular" 18 "jul" 640 3 -1 0 "unknown" "yes"
"15399" 34 "blue-collar" "married" "tertiary" "no" 631 "yes" "no" "cellular" 18 "jul" 25 1 -1 0 "unknown" "no"
"15412" 39 "blue-collar" "divorced" "secondary" "no" 241 "yes" "no" "cellular" 18 "jul" 117 2 -1 0 "unknown" "no"
"15429" 33 "blue-collar" "single" "secondary" "no" 2668 "yes" "no" "cellular" 18 "jul" 187 1 -1 0 "unknown" "no"
"15435" 32 "blue-collar" "single" "secondary" "no" 188 "no" "yes" "cellular" 18 "jul" 144 1 -1 0 "unknown" "no"
"15436" 26 "blue-collar" "married" "primary" "no" 256 "yes" "no" "cellular" 18 "jul" 169 2 -1 0 "unknown" "no"
"15442" 57 "blue-collar" "married" "primary" "no" 137 "no" "yes" "telephone" 18 "jul" 54 7 -1 0 "unknown" "no"
"15448" 53 "blue-collar" "married" "primary" "no" 225 "no" "no" "cellular" 18 "jul" 171 7 -1 0 "unknown" "no"
"15458" 47 "blue-collar" "married" "primary" "no" -58 "yes" "no" "cellular" 18 "jul" 92 2 -1 0 "unknown" "no"
"15460" 49 "blue-collar" "married" "primary" "no" 201 "yes" "yes" "cellular" 18 "jul" 297 2 -1 0 "unknown" "no"
"15469" 45 "blue-collar" "married" "primary" "yes" 153 "no" "yes" "cellular" 18 "jul" 706 9 -1 0 "unknown" "no"
"15481" 37 "blue-collar" "single" "secondary" "no" 392 "yes" "no" "cellular" 18 "jul" 118 3 -1 0 "unknown" "no"
"15488" 38 "blue-collar" "single" "secondary" "no" 334 "yes" "no" "cellular" 18 "jul" 541 7 -1 0 "unknown" "no"
"15492" 26 "blue-collar" "single" "secondary" "no" 341 "no" "no" "cellular" 18 "jul" 225 2 -1 0 "unknown" "no"
"15494" 37 "blue-collar" "single" "secondary" "no" 2580 "yes" "no" "cellular" 18 "jul" 300 3 -1 0 "unknown" "no"
"15498" 27 "blue-collar" "single" "secondary" "no" 1 "yes" "no" "cellular" 18 "jul" 320 2 -1 0 "unknown" "no"
"15503" 33 "blue-collar" "married" "secondary" "no" 0 "no" "yes" "cellular" 18 "jul" 453 3 -1 0 "unknown" "no"
"15511" 28 "blue-collar" "married" "secondary" "no" 173 "no" "no" "cellular" 18 "jul" 588 7 -1 0 "unknown" "yes"
"15523" 31 "blue-collar" "divorced" "secondary" "no" 0 "yes" "yes" "cellular" 18 "jul" 913 4 -1 0 "unknown" "yes"
"15524" 34 "blue-collar" "married" "secondary" "no" 45 "yes" "yes" "cellular" 18 "jul" 127 3 -1 0 "unknown" "no"
"15526" 34 "blue-collar" "married" "secondary" "no" 584 "yes" "no" "cellular" 18 "jul" 154 2 -1 0 "unknown" "no"
"15528" 32 "blue-collar" "divorced" "secondary" "no" 473 "no" "no" "cellular" 18 "jul" 320 1 -1 0 "unknown" "no"
"15529" 33 "blue-collar" "married" "secondary" "no" 137 "no" "yes" "cellular" 18 "jul" 305 12 -1 0 "unknown" "no"
"15531" 28 "blue-collar" "single" "secondary" "no" -193 "no" "no" "cellular" 18 "jul" 580 7 -1 0 "unknown" "no"
"15534" 42 "blue-collar" "single" "tertiary" "no" 1736 "no" "no" "telephone" 21 "jul" 179 2 -1 0 "unknown" "no"
"15535" 44 "blue-collar" "married" "primary" "no" 582 "no" "no" "cellular" 21 "jul" 83 2 -1 0 "unknown" "no"
"15540" 28 "blue-collar" "divorced" "primary" "no" 319 "yes" "no" "cellular" 21 "jul" 120 2 -1 0 "unknown" "no"
"15543" 38 "blue-collar" "married" "secondary" "no" 1698 "yes" "yes" "cellular" 21 "jul" 239 2 -1 0 "unknown" "no"
"15550" 27 "blue-collar" "married" "primary" "no" -443 "no" "yes" "cellular" 21 "jul" 93 4 -1 0 "unknown" "no"
"15565" 26 "blue-collar" "single" "secondary" "no" 49 "no" "no" "cellular" 21 "jul" 489 3 -1 0 "unknown" "no"
"15567" 25 "blue-collar" "single" "primary" "no" 15 "no" "no" "cellular" 21 "jul" 24 3 -1 0 "unknown" "no"
"15569" 58 "blue-collar" "married" "unknown" "no" 64 "no" "yes" "cellular" 21 "jul" 78 2 -1 0 "unknown" "no"
"15574" 35 "blue-collar" "married" "primary" "no" 0 "no" "no" "cellular" 21 "jul" 145 3 -1 0 "unknown" "no"
"15577" 41 "blue-collar" "single" "secondary" "no" 98 "no" "yes" "cellular" 21 "jul" 97 6 -1 0 "unknown" "no"
"15578" 33 "blue-collar" "married" "secondary" "no" 681 "yes" "yes" "cellular" 21 "jul" 357 1 -1 0 "unknown" "no"
"15595" 25 "blue-collar" "married" "secondary" "no" 895 "no" "no" "cellular" 21 "jul" 317 3 -1 0 "unknown" "no"
"15597" 25 "blue-collar" "single" "secondary" "no" 612 "yes" "no" "cellular" 21 "jul" 172 4 -1 0 "unknown" "no"
"15601" 42 "blue-collar" "married" "secondary" "no" 0 "no" "no" "cellular" 21 "jul" 91 2 -1 0 "unknown" "no"
"15602" 31 "blue-collar" "single" "secondary" "no" 324 "yes" "no" "cellular" 21 "jul" 167 4 -1 0 "unknown" "no"
"15613" 31 "blue-collar" "single" "secondary" "no" -64 "no" "no" "cellular" 21 "jul" 37 1 -1 0 "unknown" "no"
"15614" 36 "blue-collar" "divorced" "secondary" "no" -158 "yes" "no" "cellular" 21 "jul" 42 6 -1 0 "unknown" "no"
"15615" 42 "blue-collar" "married" "secondary" "no" 156 "no" "no" "cellular" 21 "jul" 455 4 -1 0 "unknown" "no"
"15620" 38 "blue-collar" "married" "primary" "no" 2469 "yes" "no" "cellular" 21 "jul" 66 1 -1 0 "unknown" "no"
"15627" 29 "blue-collar" "married" "primary" "no" 5 "yes" "yes" "telephone" 21 "jul" 53 1 -1 0 "unknown" "no"
"15629" 42 "blue-collar" "married" "primary" "no" 401 "yes" "no" "cellular" 21 "jul" 581 4 -1 0 "unknown" "no"
"15633" 39 "blue-collar" "married" "secondary" "no" 230 "yes" "yes" "cellular" 21 "jul" 38 1 -1 0 "unknown" "no"
"15636" 30 "blue-collar" "married" "secondary" "no" 658 "yes" "yes" "cellular" 21 "jul" 212 1 -1 0 "unknown" "no"
"15640" 27 "blue-collar" "single" "tertiary" "no" 1372 "no" "no" "cellular" 21 "jul" 230 1 -1 0 "unknown" "no"
"15643" 56 "blue-collar" "married" "primary" "no" 826 "yes" "no" "cellular" 21 "jul" 853 1 -1 0 "unknown" "no"
"15663" 44 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 21 "jul" 90 1 -1 0 "unknown" "no"
"15668" 34 "blue-collar" "single" "primary" "no" 0 "yes" "yes" "cellular" 21 "jul" 100 2 -1 0 "unknown" "no"
"15672" 44 "blue-collar" "married" "primary" "no" 2470 "no" "no" "telephone" 21 "jul" 19 1 -1 0 "unknown" "no"
"15678" 34 "blue-collar" "married" "secondary" "no" 130 "no" "yes" "cellular" 21 "jul" 156 1 -1 0 "unknown" "no"
"15687" 31 "blue-collar" "married" "primary" "no" -537 "yes" "yes" "cellular" 21 "jul" 1039 7 -1 0 "unknown" "yes"
"15691" 29 "blue-collar" "single" "secondary" "no" -20 "no" "yes" "cellular" 21 "jul" 574 1 -1 0 "unknown" "yes"
"15694" 47 "blue-collar" "married" "primary" "no" 0 "no" "no" "cellular" 21 "jul" 71 1 -1 0 "unknown" "no"
"15698" 35 "blue-collar" "married" "secondary" "no" 0 "no" "yes" "cellular" 21 "jul" 72 4 -1 0 "unknown" "no"
"15717" 32 "blue-collar" "divorced" "secondary" "no" -289 "yes" "yes" "cellular" 21 "jul" 808 5 -1 0 "unknown" "no"
"15719" 52 "blue-collar" "divorced" "primary" "no" 29 "yes" "no" "cellular" 21 "jul" 245 1 -1 0 "unknown" "no"
"15721" 40 "blue-collar" "married" "primary" "no" 0 "yes" "no" "cellular" 21 "jul" 1080 4 -1 0 "unknown" "yes"
"15729" 26 "blue-collar" "married" "secondary" "no" 622 "yes" "no" "cellular" 21 "jul" 471 2 -1 0 "unknown" "no"
"15736" 31 "blue-collar" "married" "secondary" "no" -498 "yes" "no" "cellular" 21 "jul" 357 1 -1 0 "unknown" "no"
"15741" 28 "blue-collar" "married" "primary" "yes" -124 "yes" "no" "cellular" 21 "jul" 116 3 -1 0 "unknown" "no"
"15746" 33 "blue-collar" "married" "secondary" "no" 327 "yes" "no" "cellular" 21 "jul" 81 1 -1 0 "unknown" "no"
"15752" 35 "blue-collar" "married" "secondary" "no" 187 "no" "yes" "cellular" 21 "jul" 178 1 -1 0 "unknown" "no"
"15755" 40 "blue-collar" "married" "primary" "no" 177 "yes" "yes" "telephone" 21 "jul" 742 4 -1 0 "unknown" "no"
"15758" 45 "blue-collar" "single" "primary" "no" 695 "yes" "no" "cellular" 21 "jul" 167 1 -1 0 "unknown" "no"
"15763" 31 "blue-collar" "married" "secondary" "no" 799 "yes" "no" "cellular" 21 "jul" 181 1 -1 0 "unknown" "no"
"15764" 38 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "cellular" 21 "jul" 292 8 -1 0 "unknown" "no"
"15765" 47 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 21 "jul" 676 1 -1 0 "unknown" "no"
"15767" 26 "blue-collar" "single" "secondary" "no" 188 "yes" "yes" "cellular" 21 "jul" 46 1 -1 0 "unknown" "no"
"15773" 27 "blue-collar" "married" "primary" "no" 2591 "yes" "no" "cellular" 21 "jul" 129 2 -1 0 "unknown" "no"
"15777" 50 "blue-collar" "divorced" "primary" "no" -19 "yes" "no" "cellular" 21 "jul" 407 11 -1 0 "unknown" "no"
"15780" 40 "blue-collar" "married" "secondary" "no" -60 "yes" "no" "cellular" 21 "jul" 250 1 -1 0 "unknown" "no"
"15782" 31 "blue-collar" "married" "secondary" "no" -596 "yes" "no" "cellular" 21 "jul" 147 1 -1 0 "unknown" "no"
"15793" 29 "blue-collar" "married" "secondary" "no" -49 "yes" "yes" "cellular" 21 "jul" 210 1 -1 0 "unknown" "no"
"15796" 38 "blue-collar" "married" "primary" "no" -41 "yes" "no" "cellular" 21 "jul" 68 10 -1 0 "unknown" "no"
"15806" 45 "blue-collar" "divorced" "primary" "no" 0 "yes" "no" "cellular" 21 "jul" 211 2 -1 0 "unknown" "no"
"15819" 26 "blue-collar" "single" "primary" "no" 409 "yes" "no" "cellular" 21 "jul" 577 2 -1 0 "unknown" "yes"
"15830" 35 "blue-collar" "single" "tertiary" "no" 0 "yes" "no" "cellular" 21 "jul" 262 4 -1 0 "unknown" "no"
"15831" 47 "blue-collar" "married" "primary" "no" 273 "yes" "no" "cellular" 21 "jul" 91 3 -1 0 "unknown" "no"
"15841" 47 "blue-collar" "married" "secondary" "no" 1484 "no" "no" "cellular" 21 "jul" 274 3 -1 0 "unknown" "no"
"15842" 30 "blue-collar" "married" "secondary" "no" 62 "no" "no" "cellular" 21 "jul" 241 3 -1 0 "unknown" "no"
"15843" 43 "blue-collar" "married" "primary" "no" 8 "no" "yes" "cellular" 21 "jul" 564 2 -1 0 "unknown" "no"
"15845" 33 "blue-collar" "married" "primary" "no" 0 "no" "no" "cellular" 21 "jul" 47 2 -1 0 "unknown" "no"
"15852" 29 "blue-collar" "married" "primary" "no" 544 "no" "yes" "cellular" 21 "jul" 121 4 -1 0 "unknown" "no"
"15857" 45 "blue-collar" "married" "primary" "no" 0 "yes" "no" "cellular" 21 "jul" 81 4 -1 0 "unknown" "no"
"15858" 55 "blue-collar" "divorced" "unknown" "no" 103 "yes" "no" "cellular" 21 "jul" 769 3 -1 0 "unknown" "no"
"15868" 41 "blue-collar" "married" "secondary" "yes" -750 "yes" "yes" "cellular" 21 "jul" 251 3 -1 0 "unknown" "no"
"15872" 29 "blue-collar" "married" "secondary" "no" 358 "no" "no" "cellular" 21 "jul" 88 5 -1 0 "unknown" "no"
"15874" 36 "blue-collar" "married" "secondary" "no" 1654 "yes" "yes" "cellular" 21 "jul" 167 2 -1 0 "unknown" "no"
"15880" 57 "blue-collar" "married" "secondary" "no" -898 "yes" "yes" "cellular" 21 "jul" 322 3 -1 0 "unknown" "no"
"15893" 32 "blue-collar" "married" "secondary" "no" -249 "yes" "yes" "cellular" 21 "jul" 189 3 -1 0 "unknown" "no"
"15895" 51 "blue-collar" "divorced" "primary" "no" 0 "yes" "no" "cellular" 21 "jul" 322 2 -1 0 "unknown" "no"
"15896" 50 "blue-collar" "married" "primary" "no" 421 "yes" "no" "cellular" 21 "jul" 445 4 -1 0 "unknown" "no"
"15900" 47 "blue-collar" "married" "primary" "no" 236 "no" "yes" "cellular" 22 "jul" 166 2 -1 0 "unknown" "no"
"15903" 30 "blue-collar" "married" "primary" "no" 1 "yes" "yes" "telephone" 22 "jul" 80 2 -1 0 "unknown" "no"
"15908" 44 "blue-collar" "married" "primary" "no" 6393 "no" "no" "cellular" 22 "jul" 156 20 -1 0 "unknown" "no"
"15916" 27 "blue-collar" "single" "secondary" "no" 28 "no" "no" "telephone" 22 "jul" 68 3 -1 0 "unknown" "no"
"15922" 38 "blue-collar" "married" "secondary" "no" 56 "yes" "no" "cellular" 22 "jul" 238 2 -1 0 "unknown" "no"
"15929" 38 "blue-collar" "married" "unknown" "no" 0 "no" "no" "cellular" 22 "jul" 233 1 -1 0 "unknown" "no"
"15930" 27 "blue-collar" "married" "primary" "no" 202 "no" "yes" "cellular" 22 "jul" 41 1 -1 0 "unknown" "no"
"15932" 29 "blue-collar" "married" "secondary" "no" 2 "yes" "no" "cellular" 22 "jul" 96 1 -1 0 "unknown" "no"
"15936" 36 "blue-collar" "married" "secondary" "no" 420 "yes" "no" "cellular" 22 "jul" 58 1 -1 0 "unknown" "no"
"15941" 25 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "cellular" 22 "jul" 135 1 -1 0 "unknown" "no"
"15952" 46 "blue-collar" "married" "secondary" "no" 942 "no" "no" "telephone" 22 "jul" 425 2 -1 0 "unknown" "no"
"15962" 29 "blue-collar" "married" "secondary" "no" 210 "no" "yes" "cellular" 22 "jul" 518 1 -1 0 "unknown" "no"
"15986" 37 "blue-collar" "single" "primary" "no" 0 "yes" "yes" "cellular" 22 "jul" 118 1 -1 0 "unknown" "no"
"15992" 29 "blue-collar" "married" "primary" "no" -235 "yes" "no" "cellular" 22 "jul" 189 1 -1 0 "unknown" "no"
"15995" 31 "blue-collar" "married" "secondary" "no" 80 "yes" "yes" "cellular" 22 "jul" 271 1 -1 0 "unknown" "no"
"15996" 29 "blue-collar" "married" "secondary" "no" 3 "no" "no" "cellular" 22 "jul" 115 1 -1 0 "unknown" "no"
"16018" 56 "blue-collar" "married" "secondary" "no" 345 "yes" "no" "telephone" 22 "jul" 605 1 -1 0 "unknown" "no"
"16023" 57 "blue-collar" "married" "secondary" "no" 0 "no" "yes" "cellular" 22 "jul" 127 2 -1 0 "unknown" "no"
"16025" 26 "blue-collar" "married" "primary" "no" 399 "yes" "no" "cellular" 22 "jul" 1288 2 -1 0 "unknown" "no"
"16028" 28 "blue-collar" "single" "secondary" "no" 1285 "no" "no" "telephone" 22 "jul" 29 16 -1 0 "unknown" "no"
"16036" 49 "blue-collar" "married" "primary" "no" 247 "no" "yes" "cellular" 22 "jul" 283 1 -1 0 "unknown" "no"
"16037" 33 "blue-collar" "married" "secondary" "no" 1924 "yes" "yes" "cellular" 22 "jul" 81 1 -1 0 "unknown" "no"
"16048" 43 "blue-collar" "married" "primary" "yes" 0 "no" "yes" "cellular" 22 "jul" 431 8 -1 0 "unknown" "no"
"16054" 26 "blue-collar" "married" "primary" "no" 5116 "yes" "no" "cellular" 22 "jul" 246 3 -1 0 "unknown" "no"
"16058" 52 "blue-collar" "married" "secondary" "no" 5275 "no" "yes" "cellular" 22 "jul" 1029 3 -1 0 "unknown" "no"
"16062" 28 "blue-collar" "married" "primary" "no" 413 "yes" "no" "cellular" 22 "jul" 443 1 -1 0 "unknown" "no"
"16067" 35 "blue-collar" "married" "secondary" "no" 162 "no" "yes" "cellular" 22 "jul" 675 2 -1 0 "unknown" "no"
"16070" 31 "blue-collar" "single" "secondary" "no" 1139 "yes" "no" "cellular" 22 "jul" 101 1 -1 0 "unknown" "no"
"16077" 27 "blue-collar" "single" "secondary" "no" -247 "no" "yes" "cellular" 22 "jul" 264 1 -1 0 "unknown" "no"
"16078" 51 "blue-collar" "married" "secondary" "no" 0 "yes" "yes" "cellular" 22 "jul" 124 2 -1 0 "unknown" "no"
"16094" 27 "blue-collar" "married" "primary" "no" 237 "yes" "no" "cellular" 22 "jul" 283 6 -1 0 "unknown" "no"
"16099" 50 "blue-collar" "married" "secondary" "no" 2013 "no" "yes" "cellular" 22 "jul" 226 1 -1 0 "unknown" "no"
"16101" 30 "blue-collar" "married" "secondary" "no" 537 "yes" "no" "cellular" 22 "jul" 661 2 -1 0 "unknown" "no"
"16105" 34 "blue-collar" "divorced" "secondary" "no" 2551 "yes" "yes" "cellular" 22 "jul" 1408 2 -1 0 "unknown" "no"
"16116" 31 "blue-collar" "married" "primary" "no" -81 "yes" "no" "cellular" 22 "jul" 261 1 -1 0 "unknown" "no"
"16122" 28 "blue-collar" "married" "secondary" "no" 751 "yes" "no" "cellular" 22 "jul" 598 5 -1 0 "unknown" "yes"
"16123" 34 "blue-collar" "married" "primary" "no" 197 "yes" "no" "cellular" 22 "jul" 181 1 -1 0 "unknown" "no"
"16125" 45 "blue-collar" "married" "secondary" "no" 2926 "yes" "yes" "cellular" 22 "jul" 477 2 -1 0 "unknown" "no"
"16127" 33 "blue-collar" "divorced" "secondary" "no" 474 "no" "no" "cellular" 22 "jul" 400 2 -1 0 "unknown" "no"
"16135" 44 "blue-collar" "married" "primary" "no" 318 "no" "no" "telephone" 22 "jul" 287 2 -1 0 "unknown" "no"
"16136" 33 "blue-collar" "married" "secondary" "no" -130 "yes" "no" "cellular" 22 "jul" 124 2 -1 0 "unknown" "no"
"16144" 30 "blue-collar" "married" "secondary" "no" 791 "yes" "yes" "cellular" 22 "jul" 137 2 -1 0 "unknown" "no"
"16145" 29 "blue-collar" "single" "secondary" "no" 0 "no" "no" "cellular" 22 "jul" 55 3 -1 0 "unknown" "no"
"16160" 34 "blue-collar" "married" "primary" "no" 0 "yes" "no" "cellular" 22 "jul" 149 2 -1 0 "unknown" "no"
"16164" 60 "blue-collar" "married" "secondary" "no" -223 "no" "yes" "cellular" 22 "jul" 282 2 -1 0 "unknown" "no"
"16165" 43 "blue-collar" "single" "primary" "no" 189 "no" "yes" "telephone" 22 "jul" 97 15 -1 0 "unknown" "no"
"16166" 27 "blue-collar" "single" "secondary" "no" 113 "no" "no" "cellular" 22 "jul" 39 17 -1 0 "unknown" "no"
"16171" 46 "blue-collar" "married" "secondary" "no" 209 "yes" "no" "cellular" 22 "jul" 126 4 -1 0 "unknown" "no"
"16172" 59 "blue-collar" "married" "secondary" "no" 786 "no" "yes" "cellular" 22 "jul" 44 4 -1 0 "unknown" "no"
"16173" 34 "blue-collar" "single" "secondary" "no" -199 "no" "no" "cellular" 22 "jul" 78 10 -1 0 "unknown" "no"
"16181" 31 "blue-collar" "married" "secondary" "no" 1981 "yes" "no" "cellular" 22 "jul" 437 2 -1 0 "unknown" "no"
"16182" 26 "blue-collar" "single" "secondary" "no" 1 "yes" "no" "cellular" 22 "jul" 36 2 -1 0 "unknown" "no"
"16183" 45 "blue-collar" "married" "secondary" "no" 2071 "no" "yes" "telephone" 22 "jul" 1148 2 -1 0 "unknown" "no"
"16185" 39 "blue-collar" "single" "secondary" "no" 0 "no" "no" "cellular" 22 "jul" 864 4 -1 0 "unknown" "yes"
"16186" 42 "blue-collar" "married" "secondary" "no" 41 "yes" "no" "cellular" 22 "jul" 188 3 -1 0 "unknown" "no"
"16189" 34 "blue-collar" "married" "secondary" "no" 1650 "yes" "yes" "telephone" 22 "jul" 351 11 -1 0 "unknown" "no"
"16193" 27 "blue-collar" "married" "primary" "no" 300 "no" "yes" "cellular" 22 "jul" 209 2 -1 0 "unknown" "no"
"16197" 42 "blue-collar" "married" "primary" "no" -119 "yes" "no" "cellular" 22 "jul" 167 3 -1 0 "unknown" "no"
"16199" 27 "blue-collar" "single" "secondary" "no" 148 "no" "no" "cellular" 22 "jul" 203 1 -1 0 "unknown" "no"
"16201" 34 "blue-collar" "married" "secondary" "yes" -7 "yes" "no" "cellular" 22 "jul" 143 5 -1 0 "unknown" "no"
"16209" 34 "blue-collar" "married" "secondary" "no" 246 "yes" "no" "cellular" 22 "jul" 532 1 -1 0 "unknown" "no"
"16225" 31 "blue-collar" "single" "primary" "no" 302 "yes" "no" "cellular" 23 "jul" 40 8 -1 0 "unknown" "no"
"16226" 44 "blue-collar" "married" "primary" "no" -89 "no" "yes" "cellular" 23 "jul" 187 4 -1 0 "unknown" "no"
"16230" 32 "blue-collar" "single" "primary" "no" 354 "no" "no" "cellular" 23 "jul" 284 8 -1 0 "unknown" "no"
"16239" 46 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "cellular" 23 "jul" 122 1 -1 0 "unknown" "no"
"16244" 50 "blue-collar" "married" "primary" "no" 0 "yes" "no" "cellular" 23 "jul" 137 1 -1 0 "unknown" "no"
"16256" 26 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "telephone" 23 "jul" 157 4 -1 0 "unknown" "no"
"16268" 53 "blue-collar" "married" "secondary" "no" 913 "yes" "no" "cellular" 23 "jul" 730 1 -1 0 "unknown" "no"
"16279" 46 "blue-collar" "married" "secondary" "no" 1287 "no" "no" "cellular" 23 "jul" 229 1 -1 0 "unknown" "no"
"16282" 39 "blue-collar" "married" "secondary" "no" 1508 "no" "no" "cellular" 23 "jul" 281 1 -1 0 "unknown" "no"
"16283" 40 "blue-collar" "married" "secondary" "no" 755 "no" "no" "cellular" 23 "jul" 145 1 -1 0 "unknown" "no"
"16284" 40 "blue-collar" "married" "secondary" "no" 2279 "no" "no" "cellular" 23 "jul" 104 1 -1 0 "unknown" "no"
"16287" 47 "blue-collar" "married" "secondary" "no" 4101 "yes" "no" "cellular" 23 "jul" 105 1 -1 0 "unknown" "no"
"16291" 31 "blue-collar" "married" "secondary" "no" 79 "yes" "yes" "cellular" 23 "jul" 235 11 -1 0 "unknown" "no"
"16292" 25 "blue-collar" "single" "secondary" "no" -247 "yes" "no" "cellular" 23 "jul" 633 1 -1 0 "unknown" "yes"
"16294" 46 "blue-collar" "married" "unknown" "no" 55 "no" "no" "cellular" 23 "jul" 55 1 -1 0 "unknown" "no"
